temperature,pressure,humidity,label,type
27.529113454738813,1007.0640609596564,56.8852673126151,0,normal
26.023651166542237,1018.5174399285505,65.30562220216068,0,normal
26.927063508383345,1014.704474274437,60.55249332758756,0,normal
45.84031090624862,990.3498008469226,85.12611048458959,1,ddos
33.41610799027199,998.4713489289858,75.64831600801695,1,backdoor
25.05319246572419,1024.041769043027,57.49260667950258,0,normal
19.53730447870769,1015.0642101356098,53.97543937263819,0,normal
26.861738384752044,997.0820820324078,61.058038371725566,0,normal
26.947709400597564,1013.0087282953807,68.69045944751898,0,normal
21.612105321782856,1021.0813931991087,67.67953744377763,0,normal
25.966652963517536,1007.1573131496751,56.99038789515901,0,normal
7.2499030858754185,1031.5780825766055,42.45916422890344,1,injection
24.143967778019448,1015.5304553613657,50.22728658746202,0,normal
24.37277067613159,1011.7277755221553,65.60244114315682,0,normal
26.355424078322397,1017.390482809916,66.93961522669996,0,normal
27.176166151380084,1009.5496649763646,62.98119300657035,0,normal
27.637559071979943,1004.277287716659,62.17548378040895,0,normal
23.317199478273107,1009.1679721553647,59.00058958515883,0,normal
27.325531096664193,1017.4564443136037,55.10316407089095,0,normal
25.59984659795836,1007.3741246952936,56.67617731209505,0,normal
28.279380002564785,1016.7673637231028,61.59616113561817,0,normal
28.65070486675692,1012.1364367862932,68.41230940926398,0,normal
24.78399656958776,1012.9940129094451,62.61299149933778,0,normal
28.257050227143623,1028.0594197974954,55.69452939319855,0,normal
38.20310273403465,1004.5567758442851,74.47883427773732,1,backdoor
21.30268276045266,1012.769602381568,64.68567651659012,0,normal
28.863975119045474,1022.1946531657829,63.928649002746894,0,normal
22.426945527730556,1016.6425446605898,62.99983959226378,0,normal
25.704376916650197,1010.1343280435116,56.644430510325456,0,normal
23.686126546098674,1011.3077613037977,60.98832947512032,0,normal
8.319936416054768,1037.996648126937,48.34789898128838,1,injection
25.886947023001163,1008.1146373642423,63.75187150943326,0,normal
38.717827192131125,1005.0102626503422,72.59049422465307,1,backdoor
24.155501410439125,1008.8263488340253,56.9472870504928,0,normal
25.57890615008566,1016.9278977644291,67.94670990118654,0,normal
22.0534109960279,1011.7848380949545,50.124491960265125,0,normal
20.453691284296383,1024.1516193899824,56.14226775246329,0,normal
18.88934103260517,1026.1585462570865,37.19920887055134,1,injection
23.872253401384658,1007.0989753810437,61.5106254514738,0,normal
25.008091974303785,1015.0352445814116,60.458827779483606,0,normal
25.992904479904606,1009.5910910553916,54.95006303368034,0,normal
24.16940723083203,1016.6282710142394,59.991837379052,0,normal
22.906281198192744,1010.2234029688913,58.26138664482632,0,normal
27.261265478159146,1012.2050892370854,63.23177636878632,0,normal
23.88128722726745,1015.494231181381,61.90840137641842,0,normal
42.36044578495199,990.1482561703116,87.5192268065899,1,ddos
29.606245465098983,1008.1411663370911,73.14790367458883,0,normal
23.476065581475186,1008.4365339578314,56.17502687986421,0,normal
25.741686880897134,1012.059418081918,63.99502791784077,0,normal
22.15824686720133,1017.269136837828,61.04695040589374,0,normal
44.961578531534805,990.8768417774209,85.88264668846996,1,ddos
24.61484397931744,1002.8719811730493,61.731998997519945,0,normal
21.62149507985026,1019.4286641139815,62.98225740067126,0,normal
22.60625634241515,1014.3660440727675,56.242118056518144,0,normal
36.6369411345082,1002.0583658564797,71.44464028925556,1,backdoor
23.1528191626665,1005.0926767863684,70.82318402358483,0,normal
28.03193758324851,1013.1985885825994,59.57593179342324,0,normal
23.21266514123572,1012.2651462656947,61.94938354998929,0,normal
23.453922481866893,1014.1309815595835,60.47271675854924,0,normal
24.084412049942582,1012.6454471926527,52.47822786664475,0,normal
26.54149968280535,1014.1812785376255,60.581013420262245,0,normal
21.85521038269595,1009.0225899129301,60.16669852870817,0,normal
27.096532838245924,1019.7611003976533,62.86038667780055,0,normal
26.852124168717232,1012.3932868587733,59.10667515956824,0,normal
11.795383905565675,1033.981818302806,41.69405813751279,1,injection
24.03237292176584,1013.6037666642026,50.984641853218676,0,normal
26.70329695971904,1015.833949684067,68.17064015989699,0,normal
6.24256361617747,1022.383984460516,44.264458514272356,1,injection
24.105210160859567,1017.6066365671978,61.65696197464252,0,normal
1.1206557770090768,1033.3740413878559,45.71282791059767,1,injection
26.930644555014105,1017.1216132249695,63.637499471623016,0,normal
25.081736008268358,1009.9181703247692,66.6564766516395,0,normal
32.982800574808884,995.6523380510994,69.99230011319138,1,backdoor
22.087117280381975,1016.3688291630057,55.7847917249197,0,normal
25.100827061004995,1017.7586205778883,63.78663301311674,0,normal
25.12457632456317,1015.8599964959782,65.88023112928963,0,normal
26.06422017551404,1002.8263566066229,59.35498088626448,0,normal
34.54245577874976,1006.7164316669189,75.76227912805462,1,backdoor
43.48509027736022,988.9459836792454,83.41389330802733,1,ddos
23.75494089321313,1009.1923673066707,58.70208423664592,0,normal
27.96879530581254,1007.6394842158039,64.63085458506627,0,normal
27.22675582658765,1015.3673901870121,66.41741705730368,0,normal
25.215710048767143,1010.4765427328894,53.94754022615097,0,normal
25.785956636981908,1006.0445688923697,50.2128658234749,0,normal
13.6219679132755,1029.0895832453257,32.796713272316,1,injection
23.701873600551323,1011.7662340281134,58.970979913261665,0,normal
44.90698832155426,992.1652133001713,82.6026810771007,1,ddos
25.022401681014713,1016.4546705235958,48.595153291,0,normal
22.292370237910063,1021.3137894461337,61.07936353832568,0,normal
26.3143454857609,1013.2723556453623,64.65747322000766,0,normal
21.735325039928153,1008.1712821468035,55.645046867909116,0,normal
23.29839245479413,1018.3195622623732,59.252409196352225,0,normal
21.650405113180334,1006.3779522999155,54.81425199376991,0,normal
23.30035525126468,1008.1203525233205,66.42830458974261,0,normal
17.77862459498964,1026.6935198788306,37.437733722642214,1,injection
8.284117277612367,1032.0368109004828,38.82330628124717,1,injection
26.381722777759393,1008.6865969776132,60.96851309679389,0,normal
24.74853935816165,1007.876001052723,66.04709875796095,0,normal
27.268614703484968,1020.7164416435523,71.2821829153734,0,normal
27.029552431149806,1010.6676586430137,65.06778528350834,0,normal
24.132950873234883,1011.0870595842571,56.77596674881293,0,normal
26.566767872362334,1003.5971572368683,59.64137193137601,0,normal
27.234123668710723,1007.0663467598455,59.23657248584394,0,normal
26.643207673267614,1014.5270225661834,59.64350590747212,0,normal
26.303879944299762,1011.934415304869,62.40224663986423,0,normal
23.981105591677405,1011.7138361814584,62.593456986206235,0,normal
28.08189917372216,1009.2144220847174,50.98846818121933,0,normal
25.120750595467193,1010.7428407690429,59.115712753111794,0,normal
23.84910277450606,1017.84717713394,62.60281614988301,0,normal
25.199558344736243,1008.2373868911726,52.68792619751586,0,normal
28.000919661512068,1018.1429421917672,52.30631156900482,0,normal
20.28906383332368,1014.1765355894925,66.1830144419119,0,normal
25.200523927770515,1005.9603146672852,56.54506333125968,0,normal
27.166329069257955,1009.144777764004,50.95626228345717,0,normal
23.01380078028634,1022.6243529455722,56.111350985689306,0,normal
25.65532164583537,1017.573436214984,64.16125579791927,0,normal
23.58926280474186,1013.0190140784453,55.45959244484555,0,normal
27.26250999537444,1005.1043780815219,63.57491395124135,0,normal
35.66674326584672,1003.3236783665917,77.71979649409795,1,backdoor
25.24033421509583,1014.585722403014,67.57732233833693,0,normal
22.324577717270643,1007.9604675369867,55.8263600110501,0,normal
22.781167264260883,1011.3886359687414,63.031487953179386,0,normal
43.523377146433546,989.3616823066523,87.36515684815396,1,ddos
23.684957949689483,1008.0552576132309,53.446728068292366,0,normal
26.822262064394373,1017.0580439045551,55.405565902262566,0,normal
27.49854710002075,1021.561030978863,61.845896681829785,0,normal
22.934679131617816,1011.141950595491,63.39148760571013,0,normal
23.909114929323422,1003.6811879420934,61.55845950471269,0,normal
24.928133262386456,1006.9522966498675,67.39745003363717,0,normal
25.72710019748007,1020.4361166908544,57.90625182533554,0,normal
23.112082115304307,1007.8202547987156,65.48021452627162,0,normal
26.21821825772262,1012.987687344897,60.57001983198681,0,normal
22.806492528651965,1024.9867869539617,54.361982664626446,0,normal
25.313044969532147,1015.1318146621896,54.72536319687164,0,normal
25.091563654772823,1009.213746666927,58.04651830003917,0,normal
14.660907674492616,1034.3836207527743,46.91780933062324,1,injection
22.04484760271957,1015.7536547243312,55.038737997552204,0,normal
23.58071731990628,1008.6254325324104,58.207056617961534,0,normal
23.635437764968394,1017.0920207458225,58.187990052219575,0,normal
23.727937799258118,1018.4164703233905,67.28037082813488,0,normal
23.921733152602467,1012.2777923130936,62.94398916739312,0,normal
46.150126489398346,990.2666644799049,87.39359645759045,1,ddos
20.512464333863484,1017.4383172379032,57.25902555021676,0,normal
25.53628792025797,1011.6968710641156,48.832125320285584,0,normal
26.18384960793234,1015.532744698524,63.212963683388054,0,normal
35.93834320000788,1002.6271020617764,71.89864431316997,1,backdoor
25.632172192956514,1010.308400080001,55.505672346295114,0,normal
21.99094098593716,1013.074411859599,61.6113764564925,0,normal
24.72007389992024,1017.3707798048944,56.020892058786636,0,normal
25.69932527525011,1013.776845974203,60.60808448134996,0,normal
24.39318599830852,1003.2133927062771,63.24581337487223,0,normal
27.979130540206437,1017.8483717562236,55.26761980320073,0,normal
26.047501998475617,1007.5613629687201,60.49703566308217,0,normal
25.662059736753324,1015.6495143084218,65.14105496805774,0,normal
23.840489749331418,1018.6906594766575,66.16858608098256,0,normal
24.77907012746044,1007.6003535511664,55.577181920677006,0,normal
26.3452990659705,1005.4345172436508,80.75663512270113,1,backdoor
24.755973246470223,1018.7334001784786,66.01716681150792,0,normal
11.541521982812302,1023.8743588425335,31.6086041309232,1,injection
23.98898767734896,1007.4345630609897,63.91057990080107,0,normal
25.62559672951216,1015.2703335097303,62.792559518573604,0,normal
23.28416833192145,1007.7261612937367,67.94724854476146,0,normal
24.516587004927604,1014.3232818465023,55.542251779647586,0,normal
24.573806850245703,1010.2307370243191,64.78279531777262,0,normal
46.690545345174606,989.4199623873285,84.4392461156483,1,ddos
23.68242755733205,1010.9193767669205,57.09810558445055,0,normal
25.452324201524057,1015.8180130851197,54.055959813755784,0,normal
26.14311641552886,1006.7830565283417,57.440651690360426,0,normal
24.862293918531343,1015.8129747103644,58.91156628193456,0,normal
25.189742595966845,1007.5908008016971,63.45462711055413,0,normal
26.349338646922774,1015.714777962854,63.425153803109254,0,normal
26.47787762780127,1013.5283482126551,61.06937402668972,0,normal
24.570317148705605,1018.9500288489405,59.446388085954965,0,normal
24.457291617506396,1005.5332531542824,65.53984924581533,0,normal
22.427711097049308,1017.3020784161349,56.75602474728349,0,normal
45.94177708365731,988.1274152474349,86.74696756945167,1,ddos
26.355670260557844,1016.3986275499099,59.42163839150807,0,normal
23.937608859624405,1012.1062125759966,62.63352750785173,0,normal
26.717373028212954,1013.6382889119428,57.26570773603552,0,normal
26.2344632925859,1016.4923441832872,63.378879019113484,0,normal
26.784526457984867,1010.6202042497898,60.80504754473552,0,normal
5.180216613572057,1026.4373300987525,41.99917086582819,1,injection
29.333718450531723,1015.4739657710618,55.51696978724957,0,normal
21.927763938364475,1019.6198794986492,59.64744584437376,0,normal
32.36232329644142,998.9181699709349,74.83964379479657,1,backdoor
30.426911904390558,998.0567171385112,80.38781826874983,1,backdoor
25.5305670175823,1013.7115078034018,67.5715325310592,0,normal
25.955599931975833,1014.5825856867546,56.14977880891901,0,normal
22.557878756835656,1008.7438359843334,66.2563978184874,0,normal
27.874904178142938,1013.775097515846,67.01397387348123,0,normal
28.063065166347375,1004.767200814511,59.201133204971434,0,normal
18.982946575921275,1031.7303502895998,41.38731784723816,1,injection
12.155781840979401,1032.3070811518446,40.38511980162896,1,injection
29.84793196071078,994.7619645306443,67.99911481634159,1,backdoor
26.474275924316935,1012.1995518854328,68.00379025650007,0,normal
23.243248690572283,1011.0810796729473,51.13350145638179,0,normal
21.627698484164377,1016.9199191355584,56.655741952412654,0,normal
27.29607434407227,1012.3931480704067,66.43088406271872,0,normal
27.438756158429417,1019.3205245701141,61.81646813673873,0,normal
22.100241716462893,1016.5939600173128,60.739851708976204,0,normal
25.356200978393243,1015.7421134180271,60.402644682641885,0,normal
21.567094539082152,1019.0652635775534,56.551027623054054,0,normal
29.274377535033082,1012.3380011142453,60.03020601532078,0,normal
21.20459962909575,1012.0552699848804,64.94471949817905,0,normal
26.661487610422345,1015.1744961315176,59.349570990095856,0,normal
43.41299862804084,993.9476492003431,82.23930759980716,1,ddos
29.53313263151337,1005.2045615308126,56.66686669413329,0,normal
23.189716866040815,1007.9647367649421,56.788489760622916,0,normal
26.23057948545373,1018.6613686837624,59.90166817039497,0,normal
26.494753683260715,1009.553477288719,60.7591936801306,0,normal
28.20257833618795,1012.8949138983514,60.04868269965634,0,normal
25.61178513398048,1020.9551517255309,60.64334413742399,0,normal
21.403760403942282,1016.0459075123467,64.33805300524648,0,normal
25.809490534789763,1018.3003910490451,49.77725767093841,0,normal
5.349268624290658,1025.3266884508364,38.29328559415655,1,injection
25.689515956423374,1007.9439392774572,62.16191592119191,0,normal
22.80382226570932,1014.9578833050967,55.823213162979,0,normal
24.309792197458812,1015.8882392789486,58.23204073091008,0,normal
21.140355659763202,1018.4332794351207,76.84492290803021,0,normal
25.085635066670804,1011.3669266157373,59.45556027127367,0,normal
27.260427179880544,1015.6448237063213,52.15886919040384,0,normal
26.270257173817914,1008.8518225231295,61.40163948233452,0,normal
45.97721733289373,987.9335663233078,84.28366727640297,1,ddos
49.10950345118958,992.5677483999799,88.05721692344416,1,ddos
26.76016838384845,1015.5015914242085,63.82804264549209,0,normal
22.904551255291242,1019.2459197918084,62.25742283579897,0,normal
28.977979243668884,1008.7394359449947,59.90505505369046,0,normal
21.458017504944316,1020.5904670072807,53.84012200519397,0,normal
27.68808537786311,1006.4853944218798,58.721405035470234,0,normal
25.605661958408987,1011.4192830321591,58.66557439813612,0,normal
27.95863998590765,1019.6082790073933,47.34004561678292,0,normal
22.52619100030757,1011.9867938690096,52.78883579682788,0,normal
25.15790587794224,1016.4678936355022,64.38928419778713,0,normal
25.95221253521433,1012.5910444191788,49.28230655387841,0,normal
23.48339039953561,1007.8234063005389,59.94516927603798,0,normal
23.445535143445888,1011.3712928052572,58.345309538718574,0,normal
24.401743294087773,1019.8009245557961,50.5090963062343,0,normal
27.220150393568833,1012.9741604670609,61.500419166495846,0,normal
21.87542927679858,1015.2780679478547,64.63193985307043,0,normal
25.662040785082414,1011.6285830004522,56.66272666614908,0,normal
36.8069225524391,1002.1810610056668,78.16104159760948,1,backdoor
27.554725286273197,1010.5218551658318,58.69926916925284,0,normal
24.367019267452402,1016.4448487462475,56.28549529831195,0,normal
23.58070826675304,1008.3030904692871,63.40562121299601,0,normal
25.589287515256082,1011.2931836997019,59.91556905017611,0,normal
24.88806807495504,1011.2978170144371,59.911071444113816,0,normal
21.791016852367136,1016.7171903359108,57.50241858723049,0,normal
46.38155234175026,989.8252810601897,86.45227917600471,1,ddos
12.055302166975759,1024.4908756704774,42.19600079331109,1,injection
24.341710196748927,1009.6235718908104,64.79034715264814,0,normal
25.69733301686403,1011.2107606207446,61.48783359977889,0,normal
27.461926201619004,1018.8902158631138,50.233331022027315,0,normal
27.559812013953806,1010.4775878442478,62.675263048374745,0,normal
23.77680090492698,1018.4123430234743,49.36393147477734,0,normal
22.88459261343728,1021.0643391259662,56.49664068024756,0,normal
5.042711073045492,1034.361178210767,41.8201013393451,1,injection
25.70653699869008,1018.2174339977437,54.07189376299027,0,normal
25.419800512952087,1016.284788922882,63.420303262577896,0,normal
24.058080320565825,1018.0249722772644,54.206155915235286,0,normal
22.455404667029672,1007.7910581170714,56.322423342621335,0,normal
4.844128438072232,1039.2406876726914,46.17722657096934,1,injection
25.84019679811288,1016.5342799486474,62.8524226036973,0,normal
7.024393884099455,1029.703091970063,48.2352846716187,1,injection
24.48630608999423,1018.7136728434134,65.43701474802879,0,normal
28.178714562454683,1014.2582651817476,61.02894414443334,0,normal
25.346620073503544,1014.2793119006844,63.557737166583564,0,normal
25.568891798040855,1009.7670468067682,58.34020959893939,0,normal
21.652503539283376,1010.5389602860499,61.81837992501122,0,normal
24.52565234584229,1024.6541704915655,59.507450806248116,0,normal
20.789464087992375,1024.53523476001,62.97941560225104,0,normal
31.79926083332809,1002.3307767649477,72.93998597148395,1,backdoor
36.40297920360316,1000.7443439748231,73.26776015793412,1,backdoor
24.13852426307637,1010.0519543909791,56.732779834657414,0,normal
21.859667827825046,1020.2367426493606,58.80522797809864,0,normal
40.90533371662984,999.5973134984188,79.45412820371304,1,backdoor
22.187837333943243,1012.7710076549056,65.01995282432424,0,normal
23.90340891537037,1009.4942501347377,55.822637621858206,0,normal
23.008047691442314,1019.5915725943979,63.65469305204696,0,normal
22.972626695000024,1009.8052671109251,67.11693477892324,0,normal
25.95992284435337,1015.122175661718,63.20526116294911,0,normal
27.14368390081066,1011.3041398682165,63.48526782711157,0,normal
24.781640699968033,1019.1500963829711,57.84085657651988,0,normal
35.49598825639144,1000.4007066160369,79.37347891887356,1,backdoor
35.35977169713267,999.5351411975935,72.89715226434265,1,backdoor
25.309272593559427,1003.5520457870206,60.95482935446806,0,normal
25.81500241943811,1018.9350478457334,66.29804356885037,0,normal
23.0648471673348,1008.7845516288779,65.99881592826824,0,normal
23.242047026176415,1022.8004300713206,61.49103970542457,0,normal
4.187408888800887,1029.4151062883861,41.42765989725239,1,injection
24.635279723715595,1012.880774100407,59.142375803243205,0,normal
28.077543634098873,1023.9479515390914,62.71471820883377,0,normal
20.881234246895083,1010.8574545596562,52.38224583889887,0,normal
23.51528567374301,1015.8903756190067,69.97233793836838,0,normal
24.053652832636658,1010.5546929243519,59.9397740013258,0,normal
24.974572122395934,1022.1849119040832,59.34771060412069,0,normal
24.054132366543172,1005.2544028597788,60.59507953208292,0,normal
8.646385621228255,1033.0698477753172,44.9200742171184,1,injection
22.809943857176826,1014.8518705803933,55.23991352926472,0,normal
23.64683916723213,1012.4077055816507,59.236924162442584,0,normal
23.568584042285146,1022.2552174532285,58.09256742132419,0,normal
26.663666278672643,1016.8638526507781,56.860974811119064,0,normal
23.713213831529966,1016.2714733370506,60.10242613660985,0,normal
27.746595150314665,1009.3661586700855,66.06059330892744,0,normal
25.979844132571085,1009.8814066231301,53.132265437791766,0,normal
25.298865915088903,1020.3103731512858,60.20083410803341,0,normal
26.342274942344613,1008.026800501859,54.09278700382106,0,normal
25.36860203034981,1008.3193400250423,52.36535879777717,0,normal
25.008097501275923,1012.9979449397705,69.0525950868932,0,normal
25.026259814942005,1015.0977255436701,59.20238145388474,0,normal
24.672083255615448,1011.2417710923792,62.06494047338413,0,normal
24.225471904924216,1013.7451946758632,59.63488250216414,0,normal
44.16012511131231,987.6834676143798,85.1265196647084,1,ddos
26.53834706316557,1007.5617398636305,61.067335358289746,0,normal
22.340034532996963,1017.000959574399,56.03525996500205,0,normal
24.380953386483913,1014.5161357071064,65.03531288919542,0,normal
24.049342604445524,1013.3265787721527,58.765726111236425,0,normal
22.75044180954108,1006.5937811937898,60.219996400348215,0,normal
31.992242065961126,1005.6978523838774,73.54768887850828,1,backdoor
25.60215552627566,1018.0039015659017,56.1752528646819,0,normal
25.962764133650335,1016.6683781116087,57.10939227897876,0,normal
23.51320591475276,1016.3051309202405,57.27215670661714,0,normal
44.33402653459036,988.662909193515,89.0523940980413,1,ddos
27.710256426596427,1007.9781551843039,51.59543189806831,0,normal
30.351224010154787,1005.8533296573324,73.0537594685921,1,backdoor
24.967507228237732,1015.6876520708217,58.63070112783582,0,normal
24.166326414678135,1008.2187235209451,66.23010644401431,0,normal
25.12214435899001,1017.4132769223966,61.82737535262194,0,normal
24.806789998687545,1018.0422267982069,67.51003057464173,0,normal
47.752493957513146,994.9463696424737,85.9191241766994,1,ddos
26.145415594661735,1018.6627417934333,61.3922307654058,0,normal
25.884153432238215,1017.5033757744674,61.38144223365444,0,normal
24.71815563051214,1018.1028407633495,59.74042217620227,0,normal
29.94212981753099,1020.5027098308277,65.43466315464507,0,normal
45.64471147492826,988.5654075743122,83.76106514588864,1,ddos
24.51148218186621,1008.3585739184556,56.34317738636005,0,normal
23.55783512589992,1014.2868554380705,57.913915536422884,0,normal
27.17078387506786,1012.4626605930243,62.15821515960687,0,normal
25.73075699614519,1007.9043475986705,61.90978447137865,0,normal
26.931604097459427,1016.2662967563737,58.88276984499873,0,normal
26.10553734301352,1015.8261009350591,61.34115417497598,0,normal
24.74327340761167,1015.3136834590896,63.672578586510305,0,normal
29.235529699962473,1015.5537182625488,63.49440155208062,0,normal
25.18502168045242,1006.4525042510387,55.00598906874166,0,normal
32.15114115424801,995.103781737177,73.22650871017977,1,backdoor
28.284200026712718,1015.4224828630755,58.07553753554434,0,normal
27.392239713219574,1016.233648795072,64.20267107611963,0,normal
27.512507086384076,1014.9798560945028,71.92220820902685,0,normal
29.738093432013045,1016.6544587278937,67.56006358083152,0,normal
25.36493865477679,1007.8050511330539,55.100746675733504,0,normal
23.5328275550374,1010.6081721468083,53.51822845897379,0,normal
25.07577936555799,1018.1322216798393,59.433880785954166,0,normal
23.61810077726611,1021.4531083222164,59.412254458077726,0,normal
24.79226736758923,1002.8537017646886,54.405861073390504,0,normal
26.367225410212047,1019.7880558029168,57.026507218664804,0,normal
24.817351005140033,1014.0033273493913,64.26656285195043,0,normal
23.389728190729862,1018.1037236370134,56.35543228987331,0,normal
25.944886280395746,1014.5588698902369,49.73048503443142,0,normal
35.70132636535992,998.7379578605357,71.15135354195671,1,backdoor
24.30071512522655,1016.3519461286863,56.44242912313258,0,normal
13.599736311589918,1025.1911646726887,29.528414097178036,1,injection
26.637132203020105,1011.8538176028753,62.32250938183149,0,normal
27.453422045031363,1023.5430924683542,66.7109233324054,0,normal
25.413483289911476,1007.5950339344478,59.12089189082647,0,normal
26.506363231518122,1014.0154234640235,56.96712184475365,0,normal
25.015546872495133,1013.6986620820525,63.52513677990969,0,normal
24.876796582933384,1018.1728812473937,52.66651587943705,0,normal
25.167254071042546,1010.9749916925545,53.95565783324075,0,normal
10.270094811149336,1025.831958438226,42.71103902363092,1,injection
23.02533892903842,1005.7145297960114,54.316966255110565,0,normal
21.879799053359402,1022.3869078484138,59.97298709845748,0,normal
2.0727847753696444,1027.045495993724,48.237091080864666,1,injection
25.31814948471998,1010.5066865565689,62.675080532134295,0,normal
24.143791331180243,1015.839185080196,70.91749055724867,0,normal
46.46042664461596,988.5108438326687,81.26219835863289,1,ddos
23.750459693824702,1022.3480983851508,56.66935536752899,0,normal
28.49159577430079,1014.529958561869,59.35510939997031,0,normal
26.518175399765862,1013.7759647357672,56.89496836533316,0,normal
21.928631575396516,1011.4716074863284,71.56077864423821,0,normal
20.914751668947392,1000.6764797164318,53.050362556903764,0,normal
24.79262134612793,1013.4744087245912,57.54843096667506,0,normal
25.23593612800777,1021.0098416011675,70.1476424016683,0,normal
25.65293105995083,1017.9784774779295,50.41101827957513,0,normal
25.436426246629875,1018.036774431783,58.44212361695654,0,normal
22.537001573665044,1019.4007061848116,62.8051552096717,0,normal
25.358955792913836,1019.5535374768705,65.12865191443906,0,normal
24.352087832554812,1013.238629910206,62.64842929003685,0,normal
23.00359986997355,1007.0807368359802,63.702552691465314,0,normal
23.54441139327026,1019.3867167970026,64.28034599517706,0,normal
24.166729401364602,1008.5531801507317,68.8735584049798,0,normal
46.89967009492213,986.1693781021517,82.77152311830105,1,ddos
23.947017314058286,1017.1931597184068,56.231800454262746,0,normal
24.141808535448686,1015.6603968341915,69.28417730814309,0,normal
28.41398054736416,1009.8243971261178,59.821315043451456,0,normal
27.11066666986697,1022.6558537503084,57.67115414252315,0,normal
46.5994089080569,988.548022625036,85.57358615998578,1,ddos
23.575827382862297,1021.0254008790639,58.940839153452394,0,normal
7.934159423256268,1036.0263239127087,41.92423099349867,1,injection
25.592077562901597,1012.065191644901,60.84242396554697,0,normal
25.25187429275487,1024.1639246100287,62.19600854188408,0,normal
26.556748913895774,1010.062416800713,67.31403428954584,0,normal
26.294592198225402,1014.66501254601,54.89978494865817,0,normal
26.88849861475685,1005.6953911753849,67.26904497642263,0,normal
26.349748220437426,1010.4878039831365,47.764131382662555,0,normal
26.540821649883,1009.9666463366547,61.749227661369815,0,normal
24.250737287409464,1011.5972710111196,61.262698964195955,0,normal
27.101285235031245,1015.4600982822134,61.37854752148355,0,normal
25.482384596685396,1014.5430882045544,61.4415334777931,0,normal
24.796972254211987,1019.1439213732375,64.68053439457265,0,normal
